carrier_name,name_normalized,cert_date,reason,line_count,metric_ton_total,candidate_pool_size,fgis_record_id,ambiguous_vessel_keys,resolved_vessel_key,reviewer_note
ICY BAY,ICYBAY,2018-11-24,unmatched_outside_coverage,1,35868.0,0,UNMATCHED-ICYBAY-20181124,,,
PORT ORIENT,PORTORIENT,2018-11-24,unmatched_outside_coverage,2,52506.0,0,UNMATCHED-PORTORIENT-20181124,,,
UBC TARRAGONA,UBCTARRAGONA,2018-11-24,unmatched_outside_coverage,2,36323.0,0,UNMATCHED-UBCTARRAGONA-20181124,,,
EOS VICTORY,EOSVICTORY,2018-11-25,unmatched_outside_coverage,1,30799.0,0,UNMATCHED-EOSVICTORY-20181125,,,
HALKI,HALKI,2018-11-25,unmatched_outside_coverage,1,22748.0,0,UNMATCHED-HALKI-20181125,,,
KING BATON ROUGE,KINGBATONROUGE,2018-11-25,unmatched_outside_coverage,1,39313.0,0,UNMATCHED-KINGBATONROUGE-20181125,,,
KMARIN GENOA,KMARINGENOA,2018-11-25,unmatched_outside_coverage,2,28731.0,0,UNMATCHED-KMARINGENOA-20181125,,,
MELINDA,MELINDA,2018-11-25,unmatched_outside_coverage,1,40120.0,0,UNMATCHED-MELINDA-20181125,,,
TIZIANA,TIZIANA,2018-11-25,unmatched_outside_coverage,1,23130.0,0,UNMATCHED-TIZIANA-20181125,,,
FENG MAO HAI,FENGMAOHAI,2018-11-26,unmatched_outside_coverage,1,46840.0,0,UNMATCHED-FENGMAOHAI-20181126,,,
MARATHA PRUDENCE,MARATHAPRUDENCE,2018-11-26,unmatched_outside_coverage,1,28710.0,0,UNMATCHED-MARATHAPRUDENCE-20181126,,,
NAVIOS GALILEO,NAVIOSGALILEO,2018-11-26,unmatched_outside_coverage,1,66437.0,0,UNMATCHED-NAVIOSGALILEO-20181126,,,
SAM LION,SAMLION,2018-11-26,unmatched_outside_coverage,1,52141.0,0,UNMATCHED-SAMLION-20181126,,,
STAR LUNA,STARLUNA,2018-11-26,unmatched_outside_coverage,1,73087.0,0,UNMATCHED-STARLUNA-20181126,,,
UBC SAGUNTO,UBCSAGUNTO,2018-11-26,unmatched_outside_coverage,1,20295.0,0,UNMATCHED-UBCSAGUNTO-20181126,,,
UBC STAVANGER,UBCSTAVANGER,2018-11-26,unmatched_outside_coverage,1,4591.0,0,UNMATCHED-UBCSTAVANGER-20181126,,,
STARA PLANINA,STARAPLANINA,2018-11-27,unmatched_outside_coverage,1,38245.0,0,UNMATCHED-STARAPLANINA-20181127,,,
TRANSCENDEN TIME,TRANSCENDENTIME,2018-11-27,unmatched_outside_coverage,1,28124.0,0,UNMATCHED-TRANSCENDENTIME-20181127,,,
TRUSTN TRADER I,TRUSTNTRADERI,2018-11-27,unmatched_outside_coverage,1,32406.0,0,UNMATCHED-TRUSTNTRADERI-20181127,,,
UBC STAVANGER,UBCSTAVANGER,2018-11-27,unmatched_outside_coverage,1,18619.0,0,UNMATCHED-UBCSTAVANGER-20181127,,,
V UNO,VUNO,2018-11-27,unmatched_outside_coverage,1,36300.0,0,UNMATCHED-VUNO-20181127,,,
AFRICAN LUNDE,AFRICANLUNDE,2018-11-28,unmatched_outside_coverage,1,41745.0,0,UNMATCHED-AFRICANLUNDE-20181128,,,
CHIOS LUCK,CHIOSLUCK,2018-11-28,unmatched_outside_coverage,2,13202.0,0,UNMATCHED-CHIOSLUCK-20181128,,,
DAYANG CONFIDENCE,DAYANGCONFIDENCE,2018-11-28,unmatched_outside_coverage,1,55706.0,0,UNMATCHED-DAYANGCONFIDENCE-20181128,,,
INTERLINK PROBITY,INTERLINKPROBITY,2018-11-28,unmatched_outside_coverage,1,35032.0,0,UNMATCHED-INTERLINKPROBITY-20181128,,,
MEDI PERTH,MEDIPERTH,2018-11-28,unmatched_outside_coverage,3,47598.0,0,UNMATCHED-MEDIPERTH-20181128,,,
ROADRUNNER BULKER,ROADRUNNERBULKER,2018-11-28,unmatched_outside_coverage,2,39302.0,0,UNMATCHED-ROADRUNNERBULKER-20181128,,,
UBC TOKYO,UBCTOKYO,2018-11-28,unmatched_outside_coverage,1,28139.0,0,UNMATCHED-UBCTOKYO-20181128,,,
VSC TRITON,VSCTRITON,2018-11-28,unmatched_outside_coverage,1,49118.0,0,UNMATCHED-VSCTRITON-20181128,,,
BALTIC ACE,BALTICACE,2018-11-29,unmatched_outside_coverage,1,30330.0,0,UNMATCHED-BALTICACE-20181129,,,
IRIS BLISS,IRISBLISS,2018-11-29,unmatched_outside_coverage,1,71244.0,0,UNMATCHED-IRISBLISS-20181129,,,
MEDI PERTH,MEDIPERTH,2018-11-29,unmatched_outside_coverage,1,8250.0,0,UNMATCHED-MEDIPERTH-20181129,,,
OCEAN INNOVATION,OCEANINNOVATION,2018-11-29,unmatched_outside_coverage,2,30478.0,0,UNMATCHED-OCEANINNOVATION-20181129,,,
OLZA,OLZA,2018-11-29,unmatched_outside_coverage,1,9744.0,0,UNMATCHED-OLZA-20181129,,,
PLUTO,PLUTO,2018-11-29,unmatched_outside_coverage,1,19583.0,0,UNMATCHED-PLUTO-20181129,,,
ROADRUNNER BULKER,ROADRUNNERBULKER,2018-11-29,unmatched_outside_coverage,1,7136.0,0,UNMATCHED-ROADRUNNERBULKER-20181129,,,
TRUSTN TRADER I,TRUSTNTRADERI,2018-11-29,unmatched_outside_coverage,1,28501.0,0,UNMATCHED-TRUSTNTRADERI-20181129,,,
KIRAN ADRIATIC,KIRANADRIATIC,2018-11-30,unmatched_outside_coverage,1,56483.0,0,UNMATCHED-KIRANADRIATIC-20181130,,,
MEDI CHIBA,MEDICHIBA,2018-11-30,unmatched_outside_coverage,1,75010.0,0,UNMATCHED-MEDICHIBA-20181130,,,
GENCO RHONE,GENCORHONE,2018-12-01,unmatched_outside_coverage,2,34029.0,0,UNMATCHED-GENCORHONE-20181201,,,
ATLANTIC MANZANILLO,ATLANTICMANZANILLO,2018-12-02,unmatched_outside_coverage,1,59242.0,0,UNMATCHED-ATLANTICMANZANILLO-20181202,,,
BOSTON HARMONY,BOSTONHARMONY,2018-12-02,unmatched_outside_coverage,1,28597.0,0,UNMATCHED-BOSTONHARMONY-20181202,,,
CMB WEIHAI,CMBWEIHAI,2018-12-02,unmatched_outside_coverage,1,21886.0,0,UNMATCHED-CMBWEIHAI-20181202,,,
GREENERY SEA,GREENERYSEA,2018-12-02,unmatched_outside_coverage,3,18594.0,0,UNMATCHED-GREENERYSEA-20181202,,,
PRETTY UNIVERSE,PRETTYUNIVERSE,2018-12-02,unmatched_outside_coverage,1,32999.0,0,UNMATCHED-PRETTYUNIVERSE-20181202,,,
STAMINA SW,STAMINASW,2018-12-02,unmatched_outside_coverage,2,11172.0,0,UNMATCHED-STAMINASW-20181202,,,
TIGER EAST,TIGEREAST,2018-12-02,unmatched_outside_coverage,1,66725.0,0,UNMATCHED-TIGEREAST-20181202,,,
ZEN-NOH GRAIN PEGASUS,ZENNOHGRAINPEGASUS,2018-12-02,unmatched_outside_coverage,3,12361.0,0,UNMATCHED-ZENNOHGRAINPEGASUS-20181202,,,
ONEGO ROTTERDAM,ONEGOROTTERDAM,2018-12-03,unmatched_outside_coverage,1,4000.0,0,UNMATCHED-ONEGOROTTERDAM-20181203,,,
PEDHOULAS ROSE,PEDHOULASROSE,2018-12-03,unmatched_outside_coverage,1,67448.0,0,UNMATCHED-PEDHOULASROSE-20181203,,,
STAMINA SW,STAMINASW,2018-12-03,unmatched_outside_coverage,1,14586.0,0,UNMATCHED-STAMINASW-20181203,,,
STAR SUZANNA,STARSUZANNA,2018-12-03,unmatched_outside_coverage,1,66148.0,0,UNMATCHED-STARSUZANNA-20181203,,,
ZEN-NOH GRAIN PEGASUS,ZENNOHGRAINPEGASUS,2018-12-03,unmatched_outside_coverage,2,33591.0,0,UNMATCHED-ZENNOHGRAINPEGASUS-20181203,,,
ATHINOULA,ATHINOULA,2018-12-04,unmatched_outside_coverage,1,71464.0,0,UNMATCHED-ATHINOULA-20181204,,,
ATLANTIC GRACE,ATLANTICGRACE,2018-12-04,unmatched_outside_coverage,1,10958.0,0,UNMATCHED-ATLANTICGRACE-20181204,,,
BEN WYVIS,BENWYVIS,2018-12-04,unmatched_outside_coverage,1,22526.0,0,UNMATCHED-BENWYVIS-20181204,,,
AMIS ELEGANCE,AMISELEGANCE,2018-12-05,unmatched_outside_coverage,1,51515.0,0,UNMATCHED-AMISELEGANCE-20181205,,,
ATROTOS HERACLES,ATROTOSHERACLES,2018-12-05,unmatched_outside_coverage,1,70466.0,0,UNMATCHED-ATROTOSHERACLES-20181205,,,
BAO RESOURCE,BAORESOURCE,2018-12-05,unmatched_outside_coverage,1,19900.0,0,UNMATCHED-BAORESOURCE-20181205,,,
BW CANOLA,BWCANOLA,2018-12-05,unmatched_outside_coverage,1,71495.0,0,UNMATCHED-BWCANOLA-20181205,,,
FAIR OCEAN,FAIROCEAN,2018-12-05,unmatched_outside_coverage,2,17592.0,0,UNMATCHED-FAIROCEAN-20181205,,,
FOREVER SW,FOREVERSW,2018-12-05,unmatched_outside_coverage,1,38167.0,0,UNMATCHED-FOREVERSW-20181205,,,
SUMAQ QUEEN,SUMAQQUEEN,2018-12-05,unmatched_outside_coverage,1,44961.0,0,UNMATCHED-SUMAQQUEEN-20181205,,,
TOMORROW,TOMORROW,2018-12-05,unmatched_outside_coverage,1,2651.0,0,UNMATCHED-TOMORROW-20181205,,,
ATLANTIC ENSENADA,ATLANTICENSENADA,2018-12-06,unmatched_outside_coverage,1,28929.0,0,UNMATCHED-ATLANTICENSENADA-20181206,,,
BAO RESOURSE,BAORESOURSE,2018-12-06,unmatched_outside_coverage,1,6413.0,0,UNMATCHED-BAORESOURSE-20181206,,,
PEDHOULAS TRADER,PEDHOULASTRADER,2018-12-06,unmatched_outside_coverage,1,68911.0,0,UNMATCHED-PEDHOULASTRADER-20181206,,,
ROSINA TOPIC,ROSINATOPIC,2018-12-06,unmatched_outside_coverage,1,27645.0,0,UNMATCHED-ROSINATOPIC-20181206,,,
TOMORROW,TOMORROW,2018-12-06,unmatched_outside_coverage,2,46703.0,0,UNMATCHED-TOMORROW-20181206,,,
ATLANTIC ENSENADA,ATLANTICENSENADA,2018-12-07,unmatched_outside_coverage,1,15399.0,0,UNMATCHED-ATLANTICENSENADA-20181207,,,
GREAT MIND,GREATMIND,2018-12-07,unmatched_outside_coverage,1,65447.0,0,UNMATCHED-GREATMIND-20181207,,,
NEW LONDON EAGLE,NEWLONDONEAGLE,2018-12-07,unmatched_outside_coverage,1,15788.0,0,UNMATCHED-NEWLONDONEAGLE-20181207,,,
ROSINA TOPIC,ROSINATOPIC,2018-12-07,unmatched_outside_coverage,1,14067.0,0,UNMATCHED-ROSINATOPIC-20181207,,,
YANGTZE GRACE,YANGTZEGRACE,2018-12-07,unmatched_outside_coverage,1,11183.0,0,UNMATCHED-YANGTZEGRACE-20181207,,,
AQUALEO,AQUALEO,2018-12-08,unmatched_outside_coverage,1,31765.0,0,UNMATCHED-AQUALEO-20181208,,,
AQUALEO,AQUALEO,2018-12-09,unmatched_outside_coverage,1,16225.0,0,UNMATCHED-AQUALEO-20181209,,,
CALIPSO,CALIPSO,2018-12-09,unmatched_outside_coverage,1,56901.0,0,UNMATCHED-CALIPSO-20181209,,,
CLOVER,CLOVER,2018-12-09,unmatched_outside_coverage,2,52422.0,0,UNMATCHED-CLOVER-20181209,,,
NEW LONDON EAGLE,NEWLONDONEAGLE,2018-12-09,unmatched_outside_coverage,1,5355.0,0,UNMATCHED-NEWLONDONEAGLE-20181209,,,
PANWORLD,PANWORLD,2018-12-09,unmatched_outside_coverage,1,47764.0,0,UNMATCHED-PANWORLD-20181209,,,
SREDNA GORA,SREDNAGORA,2018-12-09,unmatched_outside_coverage,1,33900.0,0,UNMATCHED-SREDNAGORA-20181209,,,
TD HAMBURG,TDHAMBURG,2018-12-09,unmatched_outside_coverage,3,51805.0,0,UNMATCHED-TDHAMBURG-20181209,,,
DANAE R,DANAER,2018-12-10,unmatched_outside_coverage,1,59364.0,0,UNMATCHED-DANAER-20181210,,,
HARVEST RAIN,HARVESTRAIN,2018-12-10,unmatched_outside_coverage,1,83274.0,0,UNMATCHED-HARVESTRAIN-20181210,,,
NAVIOS CELESTIAL,NAVIOSCELESTIAL,2018-12-10,unmatched_outside_coverage,3,50319.0,0,UNMATCHED-NAVIOSCELESTIAL-20181210,,,
RIJN CONFIDENCE,RIJNCONFIDENCE,2018-12-10,unmatched_outside_coverage,1,21001.0,0,UNMATCHED-RIJNCONFIDENCE-20181210,,,
GLOBAL LAGUNA,GLOBALLAGUNA,2018-12-11,unmatched_outside_coverage,2,6993.0,0,UNMATCHED-GLOBALLAGUNA-20181211,,,
NING TAI HAI,NINGTAIHAI,2018-12-11,unmatched_outside_coverage,1,48729.0,0,UNMATCHED-NINGTAIHAI-20181211,,,
RESTINGA,RESTINGA,2018-12-11,unmatched_outside_coverage,1,68199.0,0,UNMATCHED-RESTINGA-20181211,,,
STAR PISCES,STARPISCES,2018-12-11,unmatched_outside_coverage,1,43035.0,0,UNMATCHED-STARPISCES-20181211,,,
UBC BALBOA,UBCBALBOA,2018-12-11,unmatched_outside_coverage,2,19764.0,0,UNMATCHED-UBCBALBOA-20181211,,,
UBC BREMEN,UBCBREMEN,2018-12-11,unmatched_outside_coverage,2,13422.0,0,UNMATCHED-UBCBREMEN-20181211,,,
UBC SANTA MARTA,UBCSANTAMARTA,2018-12-11,unmatched_outside_coverage,1,7069.0,0,UNMATCHED-UBCSANTAMARTA-20181211,,,
UBC STAVANGER,UBCSTAVANGER,2018-12-11,unmatched_outside_coverage,1,27172.0,0,UNMATCHED-UBCSTAVANGER-20181211,,,
GLOBAL LAGUNA,GLOBALLAGUNA,2018-12-12,unmatched_outside_coverage,3,39583.0,0,UNMATCHED-GLOBALLAGUNA-20181212,,,
UBC SANTA MARTA,UBCSANTAMARTA,2018-12-12,unmatched_outside_coverage,1,23208.0,0,UNMATCHED-UBCSANTAMARTA-20181212,,,
UBC TAMPA,UBCTAMPA,2018-12-12,unmatched_outside_coverage,1,28598.0,0,UNMATCHED-UBCTAMPA-20181212,,,
AN YUAN,ANYUAN,2018-12-13,unmatched_outside_coverage,1,30661.0,0,UNMATCHED-ANYUAN-20181213,,,
BOSTON HARMONY,BOSTONHARMONY,2018-12-13,unmatched_outside_coverage,2,12090.0,0,UNMATCHED-BOSTONHARMONY-20181213,,,
BULK CASTOR,BULKCASTOR,2018-12-13,unmatched_outside_coverage,1,60100.0,0,UNMATCHED-BULKCASTOR-20181213,,,
IONIC PATRIS,IONICPATRIS,2018-12-13,unmatched_outside_coverage,1,40861.0,0,UNMATCHED-IONICPATRIS-20181213,,,
NING YUE HAI,NINGYUEHAI,2018-12-13,unmatched_outside_coverage,1,48927.0,0,UNMATCHED-NINGYUEHAI-20181213,,,
OCEAN FREEDOM,OCEANFREEDOM,2018-12-13,unmatched_outside_coverage,1,40194.0,0,UNMATCHED-OCEANFREEDOM-20181213,,,
QING YUN SHAN,QINGYUNSHAN,2018-12-13,unmatched_outside_coverage,1,56703.0,0,UNMATCHED-QINGYUNSHAN-20181213,,,
SPRING QUEEN,SPRINGQUEEN,2018-12-13,unmatched_outside_coverage,2,44965.0,0,UNMATCHED-SPRINGQUEEN-20181213,,,
UBC TARRAGONA,UBCTARRAGONA,2018-12-13,unmatched_outside_coverage,1,20999.0,0,UNMATCHED-UBCTARRAGONA-20181213,,,
UBC TORONTO,UBCTORONTO,2018-12-13,unmatched_outside_coverage,1,3870.0,0,UNMATCHED-UBCTORONTO-20181213,,,
V UNO,VUNO,2018-12-13,unmatched_outside_coverage,1,7140.0,0,UNMATCHED-VUNO-20181213,,,
BOSTON HARMONY,BOSTONHARMONY,2018-12-14,unmatched_outside_coverage,1,22822.0,0,UNMATCHED-BOSTONHARMONY-20181214,,,
ULTRA ANGEL,ULTRAANGEL,2018-12-14,unmatched_outside_coverage,1,8799.0,0,UNMATCHED-ULTRAANGEL-20181214,,,
V UNO,VUNO,2018-12-14,unmatched_outside_coverage,1,21955.0,0,UNMATCHED-VUNO-20181214,,,
MEDI PORTLAND,MEDIPORTLAND,2018-12-15,unmatched_outside_coverage,1,49874.0,0,UNMATCHED-MEDIPORTLAND-20181215,,,
OMICRON NIKOS,OMICRONNIKOS,2018-12-15,unmatched_outside_coverage,1,3436.0,0,UNMATCHED-OMICRONNIKOS-20181215,,,
PETRA,PETRA,2018-12-15,unmatched_outside_coverage,1,7986.0,0,UNMATCHED-PETRA-20181215,,,
ULTRA ANGEL,ULTRAANGEL,2018-12-15,unmatched_outside_coverage,1,46196.0,0,UNMATCHED-ULTRAANGEL-20181215,,,
BANZAI,BANZAI,2018-12-16,unmatched_outside_coverage,1,62994.0,0,UNMATCHED-BANZAI-20181216,,,
BULK ATACAMA,BULKATACAMA,2018-12-16,unmatched_outside_coverage,1,32519.0,0,UNMATCHED-BULKATACAMA-20181216,,,
CYMONA PROGRESS,CYMONAPROGRESS,2018-12-16,unmatched_outside_coverage,1,70709.0,0,UNMATCHED-CYMONAPROGRESS-20181216,,,
HOPA,HOPA,2018-12-16,unmatched_outside_coverage,2,44984.0,0,UNMATCHED-HOPA-20181216,,,
OMICRON NIKOS,OMICRONNIKOS,2018-12-16,unmatched_outside_coverage,3,54845.0,0,UNMATCHED-OMICRONNIKOS-20181216,,,
PETRA,PETRA,2018-12-16,unmatched_outside_coverage,1,7447.0,0,UNMATCHED-PETRA-20181216,,,
REUNION BAY,REUNIONBAY,2018-12-16,unmatched_outside_coverage,1,14500.0,0,UNMATCHED-REUNIONBAY-20181216,,,
SCYTHIA GRAECA,SCYTHIAGRAECA,2018-12-16,unmatched_outside_coverage,1,65102.0,0,UNMATCHED-SCYTHIAGRAECA-20181216,,,
ASIA SPIRIT,ASIASPIRIT,2018-12-17,unmatched_outside_coverage,1,22449.0,0,UNMATCHED-ASIASPIRIT-20181217,,,
BINNUR C,BINNURC,2018-12-17,unmatched_outside_coverage,1,29502.0,0,UNMATCHED-BINNURC-20181217,,,
COLUMBA,COLUMBA,2018-12-17,unmatched_outside_coverage,1,35004.0,0,UNMATCHED-COLUMBA-20181217,,,
KMARIN ULSAN,KMARINULSAN,2018-12-17,unmatched_outside_coverage,1,7950.0,0,UNMATCHED-KMARINULSAN-20181217,,,
NANTONG K,NANTONGK,2018-12-17,unmatched_outside_coverage,1,39818.0,0,UNMATCHED-NANTONGK-20181217,,,
CLIO,CLIO,2018-12-18,unmatched_outside_coverage,1,65107.0,0,UNMATCHED-CLIO-20181218,,,
FOREVER SW,FOREVERSW,2018-12-18,unmatched_outside_coverage,1,9640.0,0,UNMATCHED-FOREVERSW-20181218,,,
GENCO NORMANDY,GENCONORMANDY,2018-12-18,unmatched_outside_coverage,1,31130.0,0,UNMATCHED-GENCONORMANDY-20181218,,,
KMARIN ULSAN,KMARINULSAN,2018-12-18,unmatched_outside_coverage,2,38932.0,0,UNMATCHED-KMARINULSAN-20181218,,,
ROYAL JADE,ROYALJADE,2018-12-18,unmatched_outside_coverage,5,51296.0,0,UNMATCHED-ROYALJADE-20181218,,,
WULIN,WULIN,2018-12-18,unmatched_outside_coverage,1,36299.0,0,UNMATCHED-WULIN-20181218,,,
INTHIRA NAREE,INTHIRANAREE,2018-12-19,unmatched_outside_coverage,1,57145.0,0,UNMATCHED-INTHIRANAREE-20181219,,,
KMARIN ULSAN,KMARINULSAN,2018-12-19,unmatched_outside_coverage,1,3097.0,0,UNMATCHED-KMARINULSAN-20181219,,,
PACIFIC TALENT,PACIFICTALENT,2018-12-19,unmatched_outside_coverage,1,10128.0,0,UNMATCHED-PACIFICTALENT-20181219,,,
FOREVER SW,FOREVERSW,2018-12-20,unmatched_outside_coverage,1,11950.0,0,UNMATCHED-FOREVERSW-20181220,,,
NIREAS,NIREAS,2018-12-20,unmatched_outside_coverage,1,42087.0,0,UNMATCHED-NIREAS-20181220,,,
NORD BERING,NORDBERING,2018-12-20,unmatched_outside_coverage,1,58296.0,0,UNMATCHED-NORDBERING-20181220,,,
PACIFIC TALENT,PACIFICTALENT,2018-12-20,unmatched_outside_coverage,1,22330.0,0,UNMATCHED-PACIFICTALENT-20181220,,,
ASIA PEARL,ASIAPEARL,2018-12-21,unmatched_outside_coverage,1,31454.0,0,UNMATCHED-ASIAPEARL-20181221,,,
FORTUNE LADY,FORTUNELADY,2018-12-21,unmatched_outside_coverage,1,63227.0,0,UNMATCHED-FORTUNELADY-20181221,,,
HARVEST TIME,HARVESTTIME,2018-12-21,unmatched_outside_coverage,1,84540.0,0,UNMATCHED-HARVESTTIME-20181221,,,
OCEAN PRIDE,OCEANPRIDE,2018-12-21,unmatched_outside_coverage,1,62420.0,0,UNMATCHED-OCEANPRIDE-20181221,,,
ANNELISA,ANNELISA,2018-12-22,unmatched_outside_coverage,1,11501.0,0,UNMATCHED-ANNELISA-20181222,,,
ASAHI OCEAN,ASAHIOCEAN,2018-12-22,unmatched_outside_coverage,1,30442.0,0,UNMATCHED-ASAHIOCEAN-20181222,,,
CRIMSON KNIGHT,CRIMSONKNIGHT,2018-12-22,unmatched_outside_coverage,1,53716.0,0,UNMATCHED-CRIMSONKNIGHT-20181222,,,
DIAMOND LAND,DIAMONDLAND,2018-12-22,unmatched_outside_coverage,2,10828.0,0,UNMATCHED-DIAMONDLAND-20181222,,,
ELVIRA BULKER,ELVIRABULKER,2018-12-22,unmatched_outside_coverage,1,30443.0,0,UNMATCHED-ELVIRABULKER-20181222,,,
JAEGER,JAEGER,2018-12-22,unmatched_outside_coverage,1,19721.0,0,UNMATCHED-JAEGER-20181222,,,
LBC EARTH,LBCEARTH,2018-12-22,unmatched_outside_coverage,1,64974.0,0,UNMATCHED-LBCEARTH-20181222,,,
MAINE EHIME,MAINEEHIME,2018-12-22,unmatched_outside_coverage,1,9135.0,0,UNMATCHED-MAINEEHIME-20181222,,,
OSLO BULK 6,OSLOBULK6,2018-12-22,unmatched_outside_coverage,1,1400.0,0,UNMATCHED-OSLOBULK6-20181222,,,
GEMINI,GEMINI,2018-12-23,unmatched_outside_coverage,1,8800.0,0,UNMATCHED-GEMINI-20181223,,,
IKAN JERUNG,IKANJERUNG,2018-12-23,unmatched_outside_coverage,1,13040.0,0,UNMATCHED-IKANJERUNG-20181223,,,
MAINE EHIME,MAINEEHIME,2018-12-23,unmatched_outside_coverage,1,40509.0,0,UNMATCHED-MAINEEHIME-20181223,,,
NIKKEI DRAGON,NIKKEIDRAGON,2018-12-23,unmatched_outside_coverage,1,9900.0,0,UNMATCHED-NIKKEIDRAGON-20181223,,,
ORIENT TRADER,ORIENTTRADER,2018-12-23,unmatched_outside_coverage,1,20059.0,0,UNMATCHED-ORIENTTRADER-20181223,,,
OSLO BULK 6,OSLOBULK6,2018-12-23,unmatched_outside_coverage,1,5400.0,0,UNMATCHED-OSLOBULK6-20181223,,,
SINOP,SINOP,2018-12-23,unmatched_outside_coverage,1,52138.0,0,UNMATCHED-SINOP-20181223,,,
ALTAIR SKY,ALTAIRSKY,2018-12-24,unmatched_outside_coverage,1,42472.0,0,UNMATCHED-ALTAIRSKY-20181224,,,
BELLE PLAINE,BELLEPLAINE,2018-12-24,unmatched_outside_coverage,1,21769.0,0,UNMATCHED-BELLEPLAINE-20181224,,,
GEMINI,GEMINI,2018-12-24,unmatched_outside_coverage,2,21770.0,0,UNMATCHED-GEMINI-20181224,,,
GREAT PIONEER,GREATPIONEER,2018-12-24,unmatched_outside_coverage,1,54999.0,0,UNMATCHED-GREATPIONEER-20181224,,,
IKAN JERUNG,IKANJERUNG,2018-12-24,unmatched_outside_coverage,3,11307.0,0,UNMATCHED-IKANJERUNG-20181224,,,
LOCH MAREE,LOCHMAREE,2018-12-24,unmatched_outside_coverage,1,26623.0,0,UNMATCHED-LOCHMAREE-20181224,,,
NIKKEI DRAGON,NIKKEIDRAGON,2018-12-24,unmatched_outside_coverage,2,39004.0,0,UNMATCHED-NIKKEIDRAGON-20181224,,,
RB EDEN,RBEDEN,2018-12-24,unmatched_outside_coverage,1,65999.0,0,UNMATCHED-RBEDEN-20181224,,,
NIPPON MARU,NIPPONMARU,2018-12-25,unmatched_outside_coverage,2,45241.0,0,UNMATCHED-NIPPONMARU-20181225,,,
ATLANTIC ENSENADA,ATLANTICENSENADA,2018-12-26,unmatched_outside_coverage,1,49870.0,0,UNMATCHED-ATLANTICENSENADA-20181226,,,
SKAWA,SKAWA,2018-12-26,unmatched_outside_coverage,1,3967.0,0,UNMATCHED-SKAWA-20181226,,,
ATLANTIC GRACE,ATLANTICGRACE,2018-12-27,unmatched_outside_coverage,1,30661.0,0,UNMATCHED-ATLANTICGRACE-20181227,,,
ATLANTIC MEXICO,ATLANTICMEXICO,2018-12-27,unmatched_outside_coverage,2,44328.0,0,UNMATCHED-ATLANTICMEXICO-20181227,,,
AYE EVOLUTION,AYEEVOLUTION,2018-12-27,unmatched_outside_coverage,2,8511.0,0,UNMATCHED-AYEEVOLUTION-20181227,,,
OLZA,OLZA,2018-12-27,unmatched_outside_coverage,1,1350.0,0,UNMATCHED-OLZA-20181227,,,
PAC SHAULA,PACSHAULA,2018-12-27,unmatched_outside_coverage,1,25200.0,0,UNMATCHED-PACSHAULA-20181227,,,
SKAWA,SKAWA,2018-12-27,unmatched_outside_coverage,2,8632.0,0,UNMATCHED-SKAWA-20181227,,,
UBC TAMPICO,UBCTAMPICO,2018-12-27,unmatched_outside_coverage,2,35954.0,0,UNMATCHED-UBCTAMPICO-20181227,,,
AYE EVOLUTION,AYEEVOLUTION,2018-12-28,unmatched_outside_coverage,1,5366.0,0,UNMATCHED-AYEEVOLUTION-20181228,,,
OLZA,OLZA,2018-12-28,unmatched_outside_coverage,3,13995.0,0,UNMATCHED-OLZA-20181228,,,
ORIENTE GLORIA,ORIENTEGLORIA,2018-12-28,unmatched_outside_coverage,1,11920.0,0,UNMATCHED-ORIENTEGLORIA-20181228,,,
ALAM MULIA,ALAMMULIA,2018-12-29,unmatched_outside_coverage,1,10579.0,0,UNMATCHED-ALAMMULIA-20181229,,,
AYE EVOLUTION,AYEEVOLUTION,2018-12-29,unmatched_outside_coverage,2,35431.0,0,UNMATCHED-AYEEVOLUTION-20181229,,,
INCE POINT,INCEPOINT,2018-12-29,unmatched_outside_coverage,2,27728.0,0,UNMATCHED-INCEPOINT-20181229,,,
INDIAN LIGHT,INDIANLIGHT,2018-12-29,unmatched_outside_coverage,1,41005.0,0,UNMATCHED-INDIANLIGHT-20181229,,,
ORIENTE GLORIA,ORIENTEGLORIA,2018-12-29,unmatched_outside_coverage,1,23287.0,0,UNMATCHED-ORIENTEGLORIA-20181229,,,
SIDER COLOMBIA,SIDERCOLOMBIA,2018-12-29,unmatched_outside_coverage,1,7800.0,0,UNMATCHED-SIDERCOLOMBIA-20181229,,,
BOTTIGLIERI FRANCO VELA,BOTTIGLIERIFRANCOVELA,2018-12-30,unmatched_outside_coverage,1,72551.0,0,UNMATCHED-BOTTIGLIERIFRANCOVELA-20181230,,,
FAR EASTERN JUPITER,FAREASTERNJUPITER,2018-12-30,unmatched_outside_coverage,1,70937.0,0,UNMATCHED-FAREASTERNJUPITER-20181230,,,
LYCAVITOS,LYCAVITOS,2018-12-30,unmatched_outside_coverage,1,40894.0,0,UNMATCHED-LYCAVITOS-20181230,,,
PACIFIC MERIT,PACIFICMERIT,2018-12-30,unmatched_outside_coverage,1,42300.0,0,UNMATCHED-PACIFICMERIT-20181230,,,
NAESS COURAGEOUS,NAESSCOURAGEOUS,2018-12-31,unmatched_outside_coverage,1,56652.0,0,UNMATCHED-NAESSCOURAGEOUS-20181231,,,
LYSIAS,LYSIAS,2026-08-02,unmatched_outside_coverage,1,30000.0,0,UNMATCHED-LYSIAS-20260802,,,
